OBJECTID,Join_Count,TARGET_FID,Property_I,Funding_So,Additional,Property,Address,City,Owner_Org_,Management,County,Zip,Total_Unit,S8_Asst_Un,Program_Ty,Overall_Ex,Financing,Loan_Mat_,Owner_Type,T2T6,S8_Risk_Le,Combined_R,TCAC_Risk_,TCAC_Years,expiration,TCAC_Appli,TCAC_,TCAC_Total,TCAC_Housi,TCAC_Const,TCAC_App_1,TCAC_Year_,TCAC_PIS_D,NEW_TCAC_A,USDA_W__Re,USDA_W__Se,USDA_Opera,USDA_Date_,USDA_W__Ta,Total_USDA,Mortgage_r,Original_C,Total_Affo,Property_S,Expiring_w,Original_1,TCAC_Risk1,Org_type,Latitude,Longitude,GEOID10
988,1,988,1988.000000000000000,TCAC,TCAC,St. Mathew Hotel,215 Second Street,San Mateo,MidPen Housing,MPHC,San Mateo,94401,56.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,15.0,3/7/2028,CA-1996-248,CA-1996-248,55,Single Room,Acquisition/Rehab,Placed In Service,03/15/2013,03/15/1998, , , , , , , , ,0,55.000000000000000,2.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.566110000000002,-122.323772000000010,06081606300
989,1,989,1989.000000000000000,TCAC,TCAC,Vine Street Properties,1156 Vine Street,San Jose,Vine Street Properties,n/a,Santa Clara,95110,2.000000000000000,0.000000000000000, ,, ,, , , ,6-Converted?,6-Converted?,-8.0,12/31/2005,CA-1988-124,CA-1988-124,2,Large Family, ,Compliance Period Ended,12/31/2005,12/31/1990, , , , , , , , ,0,2.000000000000000,1.000000000000000,0.000000000000000, ,6,Unknown,37.316180000000003,-121.881587999999990,06085503113
990,1,990,1990.000000000000000,TCAC,TCAC,Magnolia Park Townhomes & Apartments,2000 Imola Avenue,Napa,Napa Valley Community Housing,Napa Valley Community Housing,Napa,94559,29.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,47.0,6/17/2060,CA-2004-839,CA-2004-839,28,Large Family,New Construction,Placed In Service,07/01/2020,07/01/2005, , , , , , , , ,0,28.000000000000000,1.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,38.280003999999998,-122.263317000000000,06055200302
991,1,991,1991.000000000000000,TCAC,TCAC,The Reserve at Napa,710 Trancas Street,Napa, ,Napa Valley Community Housing,Napa,94558,117.000000000000000,0.000000000000000, ,, ,,For Profit/Nonprofit, , ,1-Very Low,1-Very Low,44.0,11/18/2057,CA-2001-812,CA-2001-812,116,Senior,New Construction,Placed In Service,12/02/2017,12/02/2002, , , , , , , , ,0,116.000000000000000,3.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,38.324474000000002,-122.290601000000000,06055200602
992,1,992,1992.000000000000000,TCAC,TCAC,The Apartments at Silverado Creek,3550 Villa Lane,Napa,Napa Valley Community Housing,Napa Valley Community Housing,Napa,94558,102.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,17.0,6/9/2030,CA-1999-842,CA-1999-842,100,Large Family,New Construction,Placed In Service,06/16/2015,06/16/2000, , , , , , , , ,0,100.000000000000000,2.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,38.328330999999999,-122.296184000000000,06055200602
993,1,993,1993.000000000000000,TCAC,TCAC,Mayacamas Village Apts,70 Calaveras Court,Napa,"Mayacamas Village, Inc.",Napa Valley Community Housing,Napa,94559,51.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,11.0,6/1/2024,CA-1994-108,CA-1994-108,50,Large Family,New Construction,Extended,06/09/2009,06/09/1994, , , , , , , , ,0,50.000000000000000,2.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,38.286186999999998,-122.299222000000000,06055200201
994,1,994,1994.000000000000000,TCAC,TCAC,Arroyo Grande Villas,1911 Finnell Road,Yountville,Napa Valley Community Housing,Napa Valley Community Housing,Napa,94574,36.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2009-809,CA-2009-809,35,Large Family,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,35.000000000000000,1.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,38.404415999999998,-122.359154000000000,06055201300
995,1,995,1995.000000000000000,TCAC,TCAC,Lakeside Apartments,1897 Oakmead Drive,Concord,National Church Residences,National Church Residences,Contra Costa,94520,124.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,48.0,7/18/2061,CA-2003-001,CA-2003-001,122,Non Targeted,Acquisition/Rehab,Placed In Service,08/01/2021,08/01/2006, , , , , , , , ,0,122.000000000000000,3.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.968738000000002,-122.032583000000000,06013336101
996,1,996,1996.000000000000000,TCAC,TCAC,South PACE,1189 Tabor Avenue,Fairfield,National CORE,National CORE,Solano,94533,93.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2010-824, ,92,Large Family,Acquisition/Rehab,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,92.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,38.265512999999999,-122.048571999999990,06095252604
997,1,997,1997.000000000000000,TCAC,TCAC,Lord Tennyson Apartments,2191 W. Tennyson Road,Hayward,Volunteers of America National Services,NHC,Alameda,94545,252.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,48.0,7/18/2061,CA-2004-914,CA-2004-914,249,Large Family,Acquisition/Rehab,Placed In Service,08/01/2021,08/01/2006, , , , , , , , ,0,249.000000000000000,3.000000000000000,0.000000000000000, ,1,Small nonprofit,37.631787000000003,-122.092724000000000,06001437300
998,1,998,1998.000000000000000,TCAC,TCAC,Marlin Cove Apartments,1060 Foster City Boulevard,Foster City,M.H. Podell Company,Nicholas A. Stevens Company,San Mateo,94404-2301,280.000000000000000,0.000000000000000, ,, ,,For Profit, , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2004-801,CA-2004-801,56,Non Targeted,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,56.000000000000000,2.000000000000000,0.000000000000000, ,1,Profit Motivated,37.554222000000003,-122.256671999999990,06081608001
999,1,999,1999.000000000000000,TCAC,TCAC,James Lee Court,690 15th Street,Oakland,Dignity Housing West Associates,Oakland Community Housing Management,Alameda,94612,26.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,9.0,8/21/2022,CA-1990-108,CA-1990-108,26,Large Family,New Construction,Compliance Period Ended,08/28/2007,08/28/1992, , , , , , , , ,0,26.000000000000000,1.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.807253000000003,-122.276400000000000,06001402700
1000,1,1000,2000.000000000000000,TCAC,TCAC,San Antonio Terrace,1485 East 22nd Street,Oakland,Oakland Community Housing,Oakland Community Housing Management,Alameda,94606,23.000000000000000,0.000000000000000, ,, ,, , , ,3-Mod,3-Mod,-7.0,3/20/2006,CA-1989-126,CA-1989-126,11,Large Family, ,Compliance Period Ended,03/20/2006,03/20/1991, , , , , , , , ,0,11.000000000000000,1.000000000000000,0.000000000000000, ,3,Large/Medium Nonprofit,37.794331999999997,-122.238836000000010,06001405902
1001,1,1001,2001.000000000000000,TCAC,TCAC,Slim Jenkins Court,700 Willow Street,Oakland,Oakland Community Housing,"Oakland Community Housing Management, Inc.",Alameda,94607,32.000000000000000,0.000000000000000, ,, ,, , , ,3-Mod,3-Mod,-7.0,12/31/2006,CA-1989-125,CA-1989-125,13,Non Targeted, ,Compliance Period Ended,12/31/2006,12/31/1991, , , , , , , , ,0,13.000000000000000,1.000000000000000,0.000000000000000, ,3,Large/Medium Nonprofit,37.806733000000001,-122.300811999999990,06001401800
1002,1,1002,2002.000000000000000,TCAC,TCAC,10900 MacArthur Blvd.,10900 MacArthur Blvd.,Oakland,K & M Associates,Optima Property Management Group,Alameda,94605,12.000000000000000,0.000000000000000, ,, ,, , , ,6-Converted?,6-Converted?,-10.0,10/31/2003,CA-1988-074,CA-1988-074,12,Large Family,New Construction,Compliance Period Ended,10/31/2003,10/31/1988, , , , , , , , ,0,12.000000000000000,1.000000000000000,0.000000000000000, ,6,Unknown,37.741295000000001,-122.149592000000000,06001410100
1003,1,1003,2003.000000000000000,TCAC,TCAC,3142 Coolidge Avenue,3142 Coolidge Avenue,Oakland,Owen O'Neil,Owen O'Neil,Alameda,94602,4.000000000000000,0.000000000000000, ,, ,, , , ,6-Converted?,6-Converted?,-9.0,2/17/2004,CA-1988-096,CA-1988-096,4,Large Family, ,Compliance Period Ended,02/17/2004,02/17/1989, , , , , , , , ,0,4.000000000000000,1.000000000000000,0.000000000000000, ,6,Small nonprofit,37.793498999999997,-122.213447000000000,06001406601
1004,1,1004,2004.000000000000000,TCAC,TCAC,Woodside Court Apartments,555 Alaska Avenue,Fairfield,"RHC-Woodside, LP",Pacific West Management,Solano,94533,129.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,17.0,7/20/2030,CA-1999-823,CA-1999-823,127,Non Targeted,Rehabilitation,Placed In Service,07/27/2015,07/27/2000, , , , , , , , ,0,127.000000000000000,3.000000000000000,0.000000000000000, ,2,Unknown,38.272706999999997,-122.038464000000000,06095252605
1005,1,1005,2005.000000000000000,TCAC,TCAC,Copeland Creek Apartments,101 Enterprise Drive,Rohnert Park,"Gung Ho Partners, LLC",Pacific West Management,Sonoma,94928,171.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,49.0,11/16/2062,CA-2006-844,CA-2006-844,170,Senior,Rehabilitation,Placed In Service,11/30/2022,11/30/2007, , , , , , , , ,0,170.000000000000000,3.000000000000000,0.000000000000000, ,1,Unknown,38.344538000000000,-122.710137000000000,06097151305
1006,1,1006,2006.000000000000000,TCAC,TCAC,Delta View Apartments,3915 Delta Fair Boulevard,Antioch,"PAP Delta View, LLC",Pacific West Management Co.,Contra Costa,94509,205.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,16.0,12/23/2029,CA-1999-869,CA-1999-869,203,Non Targeted,Rehabilitation,Placed In Service,12/31/2014,12/31/1999, , , , , , , , ,0,203.000000000000000,3.000000000000000,0.000000000000000, ,2,Unknown,38.003072000000003,-121.846209000000000,06013307201
1007,1,1007,2007.000000000000000,TCAC,TCAC,Oak Court Apartments,845 Ramona Street,Palo Alto,Palo Alto Housing Corp,PAHC Management & Services Corporation,Santa Clara,94301,53.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,47.0,3/25/2060,CA-2003-862,CA-2003-862,52,Large Family,New Construction,Placed In Service,04/08/2020,04/08/2005, , , , , , , , ,0,52.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.442599000000001,-122.157871000000000,06085511301
1008,1,1008,2008.000000000000000,TCAC,TCAC,Alma Place,753 Alma Street,Palo Alto,"Palo Alto Housing Corporation, Alma Place inc.",PAHC Management & Services Corporation,Santa Clara,94301,107.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,15.0,2/11/2028,CA-1996-064,CA-1996-064,106,Single Room,New Construction,Placed In Service,02/18/2013,02/18/1998, , , , , , , , ,0,106.000000000000000,3.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.441495000000003,-122.160846000000010,06085511301
1009,1,1009,2009.000000000000000,TCAC,TCAC,California Park Apts.,2301 Park Blvd.,Palo Alto,California Park Apartments Ltd.,PAHC Management & Services Corporation,Santa Clara,94306,45.000000000000000,0.000000000000000, ,, ,, , , ,3-Mod,3-Mod,-9.0,12/29/2004,CA-1989-057,CA-1989-057,45,Large Family, ,Extended,12/29/2004,12/29/1989, , , , , , , , ,0,45.000000000000000,1.000000000000000,0.000000000000000, ,3,Large/Medium Nonprofit,37.429440000000000,-122.143475000000000,06085511500
1010,1,1010,2010.000000000000000,TCAC,TCAC,Tree House Apartments,488 W Charleston Road,Palo Alto,Palo Alto Housing Corp.,PAHC Management and Services Corporation,Santa Clara,94306,35.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2010-025,CA-2010-025,34,Single Room,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,34.000000000000000,1.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.411147000000000,-122.122525999999990,06085510700
1011,1,1011,2011.000000000000000,TCAC,TCAC,Town Center Apartments,3549 Mt. Diablo Blvd.,Lafayette,Glen Limited Partnership,Park Place Ventures LLC,Contra Costa,94549-3806,75.000000000000000,0.000000000000000, ,, ,,For Profit, , ,1-Very Low,1-Very Low,43.0,5/28/2056,CA-2003-808,CA-2003-808,15,Non Targeted,New Construction,Placed In Service,06/11/2016,06/11/2001, , , , , , , , ,0,15.000000000000000,1.000000000000000,0.000000000000000, ,1,Profit Motivated,37.891803000000003,-122.120555999999990,06013350000
1012,1,1012,2012.000000000000000,TCAC,TCAC,Peralta Apts,9840 E Street,Oakland,Peralta Apts,Peralta Apts,Alameda,94603,13.000000000000000,0.000000000000000, ,, ,, , , ,6-Converted?,6-Converted?,-10.0,9/22/2003,CA-1988-146,CA-1988-146,13,Senior, ,Compliance Period Ended,09/22/2003,09/22/1988, , , , , , , , ,0,13.000000000000000,1.000000000000000,0.000000000000000, ,6,Unknown,37.740879000000000,-122.176503000000000,06001409300
1013,1,1013,2013.000000000000000,TCAC,TCAC,Caulfield Lane Apartments,1405 Caulfield Lane,Petaluma,Petaluma Ecumenical Projects,Petaluma Ecumenical Properties,Sonoma,94954,22.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,9.0,6/8/2022,CA-1990-086,CA-1990-086,22,Senior,New Construction,Extended,06/15/2007,06/15/1992, , , , , , , , ,0,22.000000000000000,1.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,38.243395000000000,-122.614979000000010,06097150602
1014,1,1014,2014.000000000000000,TCAC,TCAC,Vallejo Street Senior Apts.,575 Vallejo Street,Petaluma,"575 Vallejo Street, Inc.",Petaluma Ecumenical Properties,Sonoma,94952,45.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,11.0,7/7/2024,CA-1992-180,CA-1992-180,45,Senior,New Construction,Placed In Service,07/15/2009,07/15/1994, , , , , , , , ,0,45.000000000000000,1.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,38.237845000000000,-122.627741000000000,06097150701
1015,1,1015,2015.000000000000000,TCAC,TCAC,Vallejo Street Senior Apartments,579 Vallejo Street,Petaluma,Petaluma Ecumenical Projects,Petaluma Ecumenical Properties,Sonoma,94952,40.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,15.0,6/18/2028,CA-1996-103,CA-1996-103,40,Senior,New Construction,Placed In Service,06/26/2013,06/26/1998, , , , , , , , ,0,40.000000000000000,1.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,38.237822999999999,-122.627703000000000,06097150701
1016,1,1016,2016.000000000000000,TCAC,TCAC,The Claridge Hotel (Ridge Hotel),634 15th Street,Oakland,Talcott Properties,Piedmont Systems,Alameda,94612,202.000000000000000,0.000000000000000, ,, ,, , , ,3-Mod,3-Mod,10.0,12/25/2023,CA-1993-101,CA-1993-101,202,Single Room, ,Extended,01/01/2009,01/01/1994, , , , , , , , ,0,202.000000000000000,3.000000000000000,0.000000000000000, ,3,Unknown,37.806730999999999,-122.275133000000000,06001402800
1017,1,1017,2017.000000000000000,TCAC,TCAC,Garden Villas (fka Garden Manor),9914 99th Avenue Court,Oakland,"LIH Oakland Apartments, LLC","Platinum Realty Management, Inc.",Alameda,94603,72.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,51.0,6/26/2064,CA-2008-810,CA-2008-810,71, ,Acquisition/Rehab,Placed In Service,07/10/2024,07/10/2009, , , , , , , , ,0,71.000000000000000,2.000000000000000,0.000000000000000, ,1,Unknown,37.743099999999998,-122.170837000000010,06001409300
1018,1,1018,2018.000000000000000,TCAC,TCAC,Diamond Terrace Apartments,6401 Center Street,Clayton, ,Professional Apt. Management Inc.,Contra Costa,94517,86.000000000000000,0.000000000000000, ,, ,,Joint Venture, , ,2-Low,2-Low,19.0,12/11/2032,CA-2000-127,CA-2000-127,64,Senior,New Construction,Placed In Service,12/19/2017,12/19/2002, , , , , , , , ,0,64.000000000000000,2.000000000000000,0.000000000000000, ,2,Joint Venture,37.941403999999999,-121.931764000000000,06013355304
1019,1,1019,2019.000000000000000,TCAC,TCAC,Miramar Apartments,1288 East Hilldale Blvd.,Foster City, ,Prometheus Real Estate Group,San Mateo,94404,159.000000000000000,0.000000000000000, ,, ,,For Profit, , ,2-Low,2-Low,19.0,5/22/2032,CA-2000-861,CA-2000-861,32,Large Family,New Construction,Placed In Service,05/30/2017,05/30/2002, , , , , , , , ,0,32.000000000000000,1.000000000000000,0.000000000000000, ,2,Profit Motivated,37.560927999999997,-122.268521000000010,06081608004
1020,1,1020,2020.000000000000000,TCAC,TCAC,296 Mather Street,296 Mather Street,Oakland,Creative Housing Investors IV,Property Management Systems,Alameda,94611,12.000000000000000,0.000000000000000, ,, ,, , , ,6-Converted?,6-Converted?,-8.0,12/8/2005,CA-1988-033,CA-1988-033,12,Large Family,New Construction,Compliance Period Ended,12/08/2005,12/08/1990, , , , , , , , ,0,12.000000000000000,1.000000000000000,0.000000000000000, ,6,Unknown,37.831296999999999,-122.253960000000010,06001404101
1021,1,1021,2021.000000000000000,TCAC,TCAC,Sunset Gardens,7750 Wren Avenue,Gilroy,Housing Authority of the County,"Property Management, inc",Santa Clara,95020,75.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2009-866,CA-2009-866,73,Senior,Acquisition/Rehab,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,73.000000000000000,2.000000000000000,0.000000000000000, ,1,City Agency,37.009134000000003,-121.587070999999990,06085512508
1022,1,1022,2022.000000000000000,TCAC,TCAC,Lucretia Gardens,2044 Lucretia Avenue,San Jose,Housing Authority of the County,"Property Management, Inc",Santa Clara,95122,16.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2009-865,CA-2009-865,15,Large Family,Acquisition/Rehab,Placed In Service, ,12/31/2013, , , , , , , , ,0,15.000000000000000,1.000000000000000,0.000000000000000, ,1,City Agency,37.319446999999997,-121.846807000000000,06085503118
1023,1,1023,2023.000000000000000,TCAC,TCAC,Julian Gardens,245 E. Julian Street,San Jose,Housing Authority of the county,"Property Management, Inc",Santa Clara,95112,9.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2009-862,CA-2009-862,9,Large Family,Acquisition/Rehab,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,9.000000000000000,1.000000000000000,0.000000000000000, ,1,City Agency,37.342993999999997,-121.888711000000000,06085501000
1024,1,1024,2024.000000000000000,TCAC,TCAC,Lenzen Gardens,893 Lenzen Avenue,San Jose,Housing Authority of the County,"Property Management, inc",Santa Clara,95126,94.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2009-861,CA-2009-861,92,Senior,Acquisition/Rehab,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,92.000000000000000,2.000000000000000,0.000000000000000, ,1,City Agency,37.335186999999998,-121.911466000000000,06085500600
1025,1,1025,2025.000000000000000,TCAC,TCAC,Miramar Way,3761 Miramar Way,Santa Clara,Housing Authority of the County,"Property Management, Inc",Santa Clara,95051,16.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2009-863,CA-2009-863,15,Non-Targeted,Acquisition/Rehab,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,15.000000000000000,1.000000000000000,0.000000000000000, ,1,City Agency,37.358635000000000,-122.000598000000000,06085508508
1026,1,1026,2026.000000000000000,TCAC,TCAC,Cypress Gardens,355 Judro Way,San Jose,Housing Authority of the County of San Jose,"Property Management, Inc,",Santa Clara,95117,125.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2009-864,CA-2009-864,123,Senior,Acquisition/Rehab,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,123.000000000000000,3.000000000000000,0.000000000000000, ,1,City Agency,37.320169999999997,-121.959768999999990,06085506301
1027,1,1027,2027.000000000000000,TCAC,TCAC,Rincon Gardens - A Senior Housing Development,400 West Rincon Ave.,Campbell,Housing Authority of the County of Santa Clara,"Property Management, Inc.",Santa Clara,95008,200.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,50.0,12/19/2063,CA-2008-852,CA-2008-852,198,Senior,Acquisition/Rehab,Preliminary Reservation,01/01/2024,01/01/2009, , , , , , , , ,0,198.000000000000000,3.000000000000000,0.000000000000000, ,1,City Agency,37.284855000000000,-121.957033999999990,06085506503
1028,1,1028,2028.000000000000000,TCAC,TCAC,El Parador Senior apartments,2565 South Bascom Avenue,Campbell, ,"Property Management, Inc.",Santa Clara,95124,125.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,2-Low,2-Low,19.0,5/23/2032,CA-2000-897,CA-2000-897,124,Senior,New Construction,Placed In Service,05/31/2017,05/31/2002, , , , , , , , ,0,124.000000000000000,3.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.276184999999998,-121.932933000000010,06085502701
1029,1,1029,2029.000000000000000,TCAC,TCAC,San Pedro Gardens,16716 San Luis Drive,Morgan Hill,"S.P.G. Housing, Inc.","Property Management, Inc.",Santa Clara,95037,20.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,9.0,8/10/2022,CA-1990-014,CA-1990-014,17,Large Family,New Construction,Extended,08/17/2007,08/17/1992, , , , , , , , ,0,17.000000000000000,1.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.124763000000002,-121.639866000000000,06085512310
1030,1,1030,2030.000000000000000,TCAC,TCAC,Opportunity Center of the Midpeninsula,33 Encina Avenue,Palo Alto,Housing Authority of the County of SC,"Property Management, Inc.",Santa Clara,94301,89.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,48.0,8/8/2061,CA-2004-815,CA-2004-815,88,Non Targeted,New Construction,Placed In Service,08/22/2021,08/22/2006, , , , , , , , ,0,88.000000000000000,2.000000000000000,0.000000000000000, ,1,City Agency,37.439089000000003,-122.160819000000000,06085511609
1031,1,1031,2031.000000000000000,TCAC,TCAC,Helzer Courts Apartments,2960 MacIntyre Dr,San Jose, ,"Property Management, Inc.",Santa Clara,951360000,155.000000000000000,0.000000000000000, ,, ,,Non-profit, , ,1-Very Low,1-Very Low,42.0,8/16/2055,CA-2001-807,CA-2001-807,154,Large Family,New Construction,Placed In Service,08/29/2015,08/29/2000, , , , , , , , ,0,154.000000000000000,3.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.283873999999997,-121.865042000000000,06085503115
1032,1,1032,2032.000000000000000,TCAC,TCAC,Blossom River Apartments,1000 Blossom River Way,San Jose,Blossom River Associates,"Property Management, Inc.",Santa Clara,95123,144.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,16.0,4/22/2029,CA-1998-917,CA-1998-917,143,Large Family,New Construction,Placed In Service,04/30/2014,04/30/1999, , , , , , , , ,0,143.000000000000000,3.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.252937000000003,-121.867707999999990,06085512027
1033,1,1033,2033.000000000000000,TCAC,TCAC,Morrone Gardens,1107 Luchessi Drive,San Jose,"HACSC HDC, Inc","Property Management, Inc.",Santa Clara,95118,102.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,11.0,6/30/2024,CA-1993-054,CA-1993-054,100,Senior,New Construction,Extended,07/08/2009,07/08/1994, , , , , , , , ,0,100.000000000000000,2.000000000000000,0.000000000000000, ,2,City Agency,37.260981000000001,-121.876737000000010,06085502909
1034,1,1034,2034.000000000000000,TCAC,TCAC,DeRose Gardens,1401 Derose Way,San Jose,"Derose HDC, Inc.","Property Management, Inc.",Santa Clara,95126,76.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,-9.0,11/29/2004,CA-1989-031,CA-1989-031,76,Senior, ,Extended,11/29/2004,11/29/1989, , , , , , , , ,0,76.000000000000000,2.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.306984999999997,-121.919374000000000,06085502201
1035,1,1035,2035.000000000000000,TCAC,TCAC,Villa Hermosa Sr,1640 Hermocilla Way,San Jose, ,"Property Management, Inc.",Santa Clara,95116,99.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,16.0,7/13/2029,CA-1997-593,CA-1997-593,99,Senior,New Construction,Placed In Service,07/21/2014,07/21/1999, , , , , , , , ,0,99.000000000000000,2.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.346333000000001,-121.851631000000000,06085503602
1036,1,1036,2036.000000000000000,TCAC,TCAC,Pinmore Gardens,1706 Branham Lane,San Jose,"Santa Clara Housing Authority Pinmore HDC, INC","Property Management, Inc.",Santa Clara,95118,51.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,12.0,11/6/2025,CA-1993-125,CA-1993-125,50,Large Family,New Construction,Placed In Service,11/14/2010,11/14/1995, , , , , , , , ,0,50.000000000000000,2.000000000000000,0.000000000000000, ,2,City Agency,37.252746000000002,-121.904337000000000,06085502908
1037,1,1037,2037.000000000000000,TCAC,TCAC,Avenida Espana Gardens,181 Rawls Place,San Jose,Santa Clara County Housing Authority,"Property Management, Inc.",Santa Clara,95139,84.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,10.0,11/24/2023,CA-1998-917,CA-1998-917,83,Senior,New Construction,Extended,12/01/2008,12/01/1993, , , , , , , , ,0,83.000000000000000,2.000000000000000,0.000000000000000, ,2,City Agency,37.222515999999999,-121.768619000000000,06085512035
1038,1,1038,2038.000000000000000,TCAC,TCAC,Poco Way Family Housing,1900 Poco Way,San Jose,Santa Clara County Housing Authority,"Property Management, Inc.",Santa Clara,95122,129.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,12.0,12/13/2025,CA-1994-157,CA-1994-157,128,Large Family, ,Placed In Service,12/21/2010,12/21/1995, , , , , , , , ,0,128.000000000000000,3.000000000000000,0.000000000000000, ,2,City Agency,37.343649999999997,-121.839139000000000,06085503703
1039,1,1039,2039.000000000000000,TCAC,TCAC,RiverTown Apartments,1340 Hope Drive,Santa Clara, ,"Property Management, Inc.",Santa Clara,95054,100.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,45.0,3/12/2058,CA-2001-837,CA-2001-837,99,Large Family,New Construction,Placed In Service,03/26/2018,03/26/2003, , , , , , , , ,0,99.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.400762000000000,-121.954297000000000,06085505001
1040,1,1040,2040.000000000000000,TCAC,TCAC,John Burns Gardens,820 Agnew Road,Santa Clara, ,"Property Management, Inc.",Santa Clara,95054,100.000000000000000,0.000000000000000, ,, ,,Non profit, , ,1-Very Low,1-Very Low,45.0,3/14/2058,CA-2001-836,CA-2001-836,99,Senior,New Construction,Placed In Service,03/28/2018,03/28/2003, , , , , , , , ,0,99.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.393422000000001,-121.947463000000000,06085504901
